State_Name,District_Name,Season,Crop,Area,Production,P/A
Odisha,SONEPUR,Whole Year,Sannhamp,105,270,2.571428571
Odisha,SONEPUR,Whole Year,Sugarcane,67.25,3831.45,56.9732342
Odisha,SONEPUR,Whole Year,Sweet potato,325.6,2743.8,8.426904177
Odisha,SONEPUR,Whole Year,Turmeric,35,70,2
Odisha,SONEPUR,Winter,Arhar/Tur,2178,364,0.167125803
Odisha,SONEPUR,Winter,Groundnut,17.71428571,18.27142857,1.031451613
Odisha,SONEPUR,Winter,Horse-gram,1216.071429,355.1857143,0.292076358
Odisha,SONEPUR,Winter,Maize,4.666666667,31,6.642857143
Odisha,SONEPUR,Winter,Moong(Green Gram),1608.538462,443.9,0.275964803
Odisha,SONEPUR,Winter,Paddy,76000,141540,1.862368421
Odisha,SONEPUR,Winter,Potato,22.23076923,173.3076923,7.795847751
Odisha,SONEPUR,Winter,Ragi,7,3.775,0.539285714
Odisha,SONEPUR,Winter,Rapeseed &Mustard,94.84615385,17.95384615,0.189294404
Odisha,SONEPUR,Winter,Rice,83765.53333,194712.4667,2.324493845
Odisha,SONEPUR,Winter,Sesamum,89.78571429,13.46428571,0.149960223
Odisha,SONEPUR,Winter,Sugarcane,132.6666667,8728.613333,65.79356784
Odisha,SONEPUR,Winter,Urad,52.28571429,11.27142857,0.21557377
Odisha,SUNDARGARH,Autumn,Arhar/Tur,289,57,0.197231834
Odisha,SUNDARGARH,Autumn,Groundnut,642.7142857,612.2142857,0.95254501
Odisha,SUNDARGARH,Autumn,Jute,170,200,1.176470588
Odisha,SUNDARGARH,Autumn,Maize,641.6428571,859.35,1.339296449
Odisha,SUNDARGARH,Autumn,Moong(Green Gram),90,17.1,0.19
Odisha,SUNDARGARH,Autumn,Paddy,104520,82983,0.793943743
Odisha,SUNDARGARH,Autumn,Ragi,219.5,118.7642857,0.541067361
Odisha,SUNDARGARH,Autumn,Rice,92151.8,88359.73333,0.958849782
Odisha,SUNDARGARH,Autumn,Sesamum,58.30769231,11.1,0.190369393
Odisha,SUNDARGARH,Autumn,Urad,2970.428571,735.4642857,0.247595345
Odisha,SUNDARGARH,Kharif,Arhar/Tur,5960,2880,0.483221477
Odisha,SUNDARGARH,Kharif,Bajra,60.6,28.6,0.471947195
Odisha,SUNDARGARH,Kharif,Castor seed,319.6666667,130,0.406673618
Odisha,SUNDARGARH,Kharif,Dry chillies,3730,3020,0.809651475
Odisha,SUNDARGARH,Kharif,Dry ginger,600.3333333,1145.666667,1.908384231
Odisha,SUNDARGARH,Kharif,Groundnut,1622.8,1723.2,1.061868376
Odisha,SUNDARGARH,Kharif,Horse-gram,3539.25,877.725,0.247997457
Odisha,SUNDARGARH,Kharif,Jowar,885.3333333,500.5,0.565323795
Odisha,SUNDARGARH,Kharif,Maize,2014.2,3019.84,1.499275146
Odisha,SUNDARGARH,Kharif,Mesta,1245,8610,6.915662651
Odisha,SUNDARGARH,Kharif,Moong(Green Gram),2634.8,1026.76,0.389691817
Odisha,SUNDARGARH,Kharif,Other Kharif pulses,5327.5,2460,0.461755045
Odisha,SUNDARGARH,Kharif,Ragi,750.2,368.5,0.491202346
Odisha,SUNDARGARH,Kharif,Rice,238333.3333,188666.6667,0.791608392
Odisha,SUNDARGARH,Kharif,Sesamum,4707.8,1122.9,0.238519053
Odisha,SUNDARGARH,Kharif,Small millets,2338.333333,1070.5,0.457804704
Odisha,SUNDARGARH,Kharif,Sunflower,80,80,1
Odisha,SUNDARGARH,Kharif,Sweet potato,4450,39670,8.914606742
Odisha,SUNDARGARH,Kharif,Turmeric,770,1350,1.753246753
Odisha,SUNDARGARH,Kharif,Urad,7594.6,2364.66,0.311360704
Odisha,SUNDARGARH,Rabi,Castor seed,227.5,60,0.263736264
Odisha,SUNDARGARH,Rabi,Coriander,1430,560,0.391608392
Odisha,SUNDARGARH,Rabi,Dry chillies,1010,820,0.811881188
Odisha,SUNDARGARH,Rabi,Garlic,620,1050,1.693548387
Odisha,SUNDARGARH,Rabi,Gram,2490.166667,1245.666667,0.500234255
Odisha,SUNDARGARH,Rabi,Groundnut,570,1410,2.473684211
Odisha,SUNDARGARH,Rabi,Horse-gram,19300,4830,0.250259067
Odisha,SUNDARGARH,Rabi,Linseed,645,198.8333333,0.308268734
Odisha,SUNDARGARH,Rabi,Maize,110,270,2.454545455
Odisha,SUNDARGARH,Rabi,Masoor,486.25,182.5,0.375321337
Odisha,SUNDARGARH,Rabi,Moong(Green Gram),1350,470,0.348148148
Odisha,SUNDARGARH,Rabi,Niger seed,4292,1278.333333,0.297840944
Odisha,SUNDARGARH,Rabi,Other  Rabi pulses,1795,805,0.448467967
Odisha,SUNDARGARH,Rabi,Rapeseed &Mustard,1771.6,384.72,0.21715963
Odisha,SUNDARGARH,Rabi,Safflower,51.25,41.66666667,0.81300813
Odisha,SUNDARGARH,Rabi,Sesamum,1030,250,0.242718447
Odisha,SUNDARGARH,Rabi,Sunflower,257.6666667,197.5,0.766494179
Odisha,SUNDARGARH,Rabi,Urad,1000,340,0.34
Odisha,SUNDARGARH,Rabi,Wheat,2336.833333,3771.15,1.613786463
Odisha,SUNDARGARH,Summer,Arhar/Tur,96,19,0.197916667
Odisha,SUNDARGARH,Summer,Groundnut,212.7857143,310.5642857,1.459516616
Odisha,SUNDARGARH,Summer,Horse-gram,6,1,0.166666667
Odisha,SUNDARGARH,Summer,Maize,4.454545455,6.290909091,1.412244898
Odisha,SUNDARGARH,Summer,Moong(Green Gram),107.6153846,33.02307692,0.306862044
Odisha,SUNDARGARH,Summer,Paddy,2881,3943,1.368622006
Odisha,SUNDARGARH,Summer,Ragi,2,1,0.5
Odisha,SUNDARGARH,Summer,Rice,35616.42857,3397.076923,0.095379494
Odisha,SUNDARGARH,Summer,Sesamum,34.76923077,9.515384615,0.273672566
Odisha,SUNDARGARH,Summer,Urad,7.5,3.466666667,0.462222222
Odisha,SUNDARGARH,Summer,Wheat,856.8461538,1457.6,1.701122183
Odisha,SUNDARGARH,Whole Year,Coriander,377.8,181.6,0.480677607
Odisha,SUNDARGARH,Whole Year,Dry chillies,2938,2524,0.859087815
Odisha,SUNDARGARH,Whole Year,Garlic,472.8,1468.4,3.105752961
Odisha,SUNDARGARH,Whole Year,Onion,1180.833333,8474.166667,7.176429076
Odisha,SUNDARGARH,Whole Year,Potato,745.1666667,5106,6.852158354
Odisha,SUNDARGARH,Whole Year,Sannhamp,855,4345,5.081871345
Odisha,SUNDARGARH,Whole Year,Sugarcane,188,12638.8,67.22765957
Odisha,SUNDARGARH,Whole Year,Sweet potato,2885.8,23215,8.044563033
Odisha,SUNDARGARH,Whole Year,Turmeric,588.4,1004.2,1.706662135
Odisha,SUNDARGARH,Winter,Arhar/Tur,106,12,0.113207547
Odisha,SUNDARGARH,Winter,Groundnut,27,22.4125,0.830092593
Odisha,SUNDARGARH,Winter,Horse-gram,3593.642857,1172.678571,0.326320288
Odisha,SUNDARGARH,Winter,Maize,3.571428571,8.371428571,2.344
Odisha,SUNDARGARH,Winter,Moong(Green Gram),41.76923077,10.72307692,0.256721915
Odisha,SUNDARGARH,Winter,Niger seed,132,21,0.159090909
Odisha,SUNDARGARH,Winter,Paddy,128385,153858,1.198411029
Odisha,SUNDARGARH,Winter,Potato,580.2307692,4420.569231,7.618639798
Odisha,SUNDARGARH,Winter,Ragi,27.08333333,10.38333333,0.383384615
Odisha,SUNDARGARH,Winter,Rapeseed &Mustard,886.6923077,238.3230769,0.268777652
Odisha,SUNDARGARH,Winter,Rice,119487.9333,183578.1333,1.536373826
Odisha,SUNDARGARH,Winter,Sesamum,2114.142857,568.1642857,0.26874451
Odisha,SUNDARGARH,Winter,Sugarcane,55.13333333,3670.673333,66.57811366
Odisha,SUNDARGARH,Winter,Urad,231.4285714,62.70714286,0.27095679
Puducherry,KARAIKAL,Autumn,Rice,668.5,1306,1.953627524
Puducherry,KARAIKAL,Kharif,Bajra,170,470,2.764705882
Puducherry,KARAIKAL,Kharif,Banana,14.88888889,265.3333333,17.82089552
Puducherry,KARAIKAL,Kharif,Cashewnut,6.571428571,4,0.608695652
Puducherry,KARAIKAL,Kharif,Cotton(lint),248,856.4285714,3.453341014
Puducherry,KARAIKAL,Kharif,Dry chillies,2,5,2.5
Puducherry,KARAIKAL,Kharif,Dry ginger,53.25,20.25,0.38028169
Puducherry,KARAIKAL,Kharif,Groundnut,258.2,452.6,1.752904725
Puducherry,KARAIKAL,Kharif,Jowar,4.5,4.5,1
Puducherry,KARAIKAL,Kharif,Mango,31.8,342.8,10.77987421
Puducherry,KARAIKAL,Kharif,Moong(Green Gram),85,49,0.576470588
Puducherry,KARAIKAL,Kharif,Paddy,406,1456.5,3.587438424
Puducherry,KARAIKAL,Kharif,Ragi,18.71428571,40.42857143,2.160305344
Puducherry,KARAIKAL,Kharif,Rice,3477.8,7273.8,2.091494623
Puducherry,KARAIKAL,Kharif,Sesamum,32.66666667,10.33333333,0.316326531
Puducherry,KARAIKAL,Kharif,Sugarcane,22,1690.666667,76.84848485
Puducherry,KARAIKAL,Kharif,Sunflower,1,1,1
Puducherry,KARAIKAL,Kharif,Urad,224,224,1
Puducherry,KARAIKAL,Rabi,Groundnut,17.5,18.66666667,1.066666667
Puducherry,KARAIKAL,Rabi,Moong(Green Gram),1029.428571,323.5714286,0.314321399
Puducherry,KARAIKAL,Rabi,Other  Rabi pulses,1,1,1
Puducherry,KARAIKAL,Rabi,Rapeseed &Mustard,14.66666667,66.33333333,4.522727273
Puducherry,KARAIKAL,Rabi,Rice,5470.6,11790.6,2.155266333
Puducherry,KARAIKAL,Rabi,Sesamum,22,6,0.272727273
Puducherry,KARAIKAL,Rabi,Urad,1548.571429,731.4285714,0.472324723
Puducherry,KARAIKAL,Summer,Brinjal,1,9,9
Puducherry,KARAIKAL,Summer,Cotton(lint),55.3,50.2,0.907775769
Puducherry,KARAIKAL,Summer,Dry chillies,1,1.5,1.5
Puducherry,KARAIKAL,Summer,Groundnut,4.75,4.875,1.026315789
Puducherry,KARAIKAL,Summer,Moong(Green Gram),1088,251.125,0.230813419
Puducherry,KARAIKAL,Summer,Paddy,8,27,3.375
Puducherry,KARAIKAL,Summer,Rice,37.44444444,78.55555556,2.097922849
Puducherry,KARAIKAL,Summer,Sesamum,5.5,1.5,0.272727273
Puducherry,KARAIKAL,Summer,Urad,861.75,169.5,0.196692776
Puducherry,KARAIKAL,Whole Year,Banana,12.28571429,338.5714286,27.55813953
Puducherry,KARAIKAL,Whole Year,Brinjal,2.5,31,12.4
Puducherry,KARAIKAL,Whole Year,Cashewnut,6.833333333,4.166666667,0.609756098
Puducherry,KARAIKAL,Whole Year,Coconut,208.8666667,2142200,10256.30386
Puducherry,KARAIKAL,Whole Year,Dry chillies,1.4,3.4,2.428571429
Puducherry,KARAIKAL,Whole Year,Mango,36.5,455.5,12.47945205
Puducherry,KARAIKAL,Whole Year,Sugarcane,28.28571429,2018.857143,71.37373737
Puducherry,KARAIKAL,Whole Year,Tapioca,1,15,15
Puducherry,KARAIKAL,Winter,Rice,6057.5,9044.5,1.493107718
Puducherry,MAHE,Kharif,Arecanut,61.71428571,70.57142857,1.143518519
Puducherry,MAHE,Kharif,Banana,22.16666667,281.6666667,12.70676692
Puducherry,MAHE,Kharif,Black pepper,11.71428571,6.857142857,0.585365854
Puducherry,MAHE,Kharif,Cashewnut,3.25,2.75,0.846153846
Puducherry,MAHE,Kharif,Dry ginger,21,13,0.619047619
Puducherry,MAHE,Kharif,Groundnut,33,46,1.393939394
Puducherry,MAHE,Kharif,Mango,7,71,10.14285714
Puducherry,MAHE,Kharif,Moong(Green Gram),2246,1258,0.560106857
Puducherry,MAHE,Kharif,Rice,2934,7031.666667,2.396614406
Puducherry,MAHE,Kharif,Tapioca,9.285714286,106.7142857,11.49230769
Puducherry,MAHE,Kharif,Urad,3147,1888,0.599936447
Puducherry,MAHE,Rabi,Moong(Green Gram),2148,1160,0.540037244
Puducherry,MAHE,Rabi,Rapeseed &Mustard,1,5,5
Puducherry,MAHE,Rabi,Rice,1,2,2
Puducherry,MAHE,Rabi,Tapioca,2,18,9
Puducherry,MAHE,Whole Year,Arecanut,64.4,111.2,1.726708075
Puducherry,MAHE,Whole Year,Banana,19.71428571,367.7142857,18.65217391
Puducherry,MAHE,Whole Year,Black pepper,12,7.857142857,0.654761905
Puducherry,MAHE,Whole Year,Cashewnut,10.16666667,24.33333333,2.393442623
Puducherry,MAHE,Whole Year,Coconut,482.4166667,4522833.333,9375.367075
Puducherry,MAHE,Whole Year,Dry chillies,1,2,2
Puducherry,MAHE,Whole Year,Mango,7,38.5,5.5
Puducherry,MAHE,Whole Year,Tapioca,16.4,145.8,8.890243902
Puducherry,PONDICHERRY,Autumn,Rice,4798.5,13946.5,2.906429092
Puducherry,PONDICHERRY,Kharif,Bajra,84.23076923,182.1538462,2.162557078
Puducherry,PONDICHERRY,Kharif,Banana,244.1111111,8021,32.85798817
Puducherry,PONDICHERRY,Kharif,Brinjal,27.5,485.75,17.66363636
Puducherry,PONDICHERRY,Kharif,Cashewnut,150.4285714,87.14285714,0.579297246
Puducherry,PONDICHERRY,Kharif,Cotton(lint),189.8571429,735.1428571,3.872084274
Puducherry,PONDICHERRY,Kharif,Dry chillies,3.4,5,1.470588235
Puducherry,PONDICHERRY,Kharif,Dry ginger,120.25,90,0.748440748
Puducherry,PONDICHERRY,Kharif,Groundnut,415.5,844.8333333,2.033293221
Puducherry,PONDICHERRY,Kharif,Jowar,2.666666667,4.333333333,1.625
Puducherry,PONDICHERRY,Kharif,Mango,158.8,2437.8,15.35138539
Puducherry,PONDICHERRY,Kharif,Moong(Green Gram),1,1,1
Puducherry,PONDICHERRY,Kharif,Onion,9.333333333,152,16.28571429
Puducherry,PONDICHERRY,Kharif,Other Cereals & Millets,152.5,364.5,2.390163934
Puducherry,PONDICHERRY,Kharif,Other Kharif pulses,13.5,12.33333333,0.913580247
Puducherry,PONDICHERRY,Kharif,Paddy,2886,14964.5,5.185204435
Puducherry,PONDICHERRY,Kharif,Ragi,59.2,147.0666667,2.484234234
Puducherry,PONDICHERRY,Kharif,Rice,7957.266667,21851.53333,2.746110473
Puducherry,PONDICHERRY,Kharif,Sesamum,34.27272727,28.90909091,0.843501326
Puducherry,PONDICHERRY,Kharif,Small millets,2.571428571,2.428571429,0.944444444
Puducherry,PONDICHERRY,Kharif,Sugarcane,2081.7,273493.9,131.380074
Puducherry,PONDICHERRY,Kharif,Sunflower,2.25,1.5,0.666666667
Puducherry,PONDICHERRY,Kharif,Sweet potato,1.8,25.25,14.02777778
Puducherry,PONDICHERRY,Kharif,Tapioca,285.2,8645.2,30.31276297
Puducherry,PONDICHERRY,Kharif,Turmeric,3,4.5,1.5
Puducherry,PONDICHERRY,Kharif,Urad,20.25,13.375,0.660493827
Puducherry,PONDICHERRY,Rabi,Brinjal,13,157.75,12.13461538
Puducherry,PONDICHERRY,Rabi,Dry chillies,2,7.125,3.5625
Puducherry,PONDICHERRY,Rabi,Groundnut,477.8,1019.7,2.134156551
Puducherry,PONDICHERRY,Rabi,Moong(Green Gram),86.6,60,0.692840647
Puducherry,PONDICHERRY,Rabi,Onion,1.4,12.2,8.714285714
Puducherry,PONDICHERRY,Rabi,Other  Rabi pulses,51.18181818,58.54545455,1.143872114
Puducherry,PONDICHERRY,Rabi,Other Kharif pulses,9.5,10.5,1.105263158
Puducherry,PONDICHERRY,Rabi,Ragi,2.8,6,2.142857143
Puducherry,PONDICHERRY,Rabi,Rapeseed &Mustard,51,420.3333333,8.241830065
Puducherry,PONDICHERRY,Rabi,Rice,5046.2,13669.7,2.708909675
Puducherry,PONDICHERRY,Rabi,Sesamum,24.44444444,18.33333333,0.75
Puducherry,PONDICHERRY,Rabi,Sweet potato,1.4,10.6,7.571428571
Puducherry,PONDICHERRY,Rabi,Tapioca,6.625,169.625,25.60377358
Puducherry,PONDICHERRY,Rabi,Turmeric,3.142857143,5.428571429,1.727272727
Puducherry,PONDICHERRY,Rabi,Urad,199.4,190.2,0.953861585
Puducherry,PONDICHERRY,Summer,Bajra,17.8,40.4,2.269662921
Puducherry,PONDICHERRY,Summer,Brinjal,20.75,376.5,18.14457831
Puducherry,PONDICHERRY,Summer,Cotton(lint),29.66666667,27.44444444,0.925093633
Puducherry,PONDICHERRY,Summer,Dry chillies,2,7.333333333,3.666666667
Puducherry,PONDICHERRY,Summer,Groundnut,43.875,89.5,2.03988604
Puducherry,PONDICHERRY,Summer,Jowar,1.75,3.25,1.857142857
Puducherry,PONDICHERRY,Summer,Moong(Green Gram),66.57142857,42.57142857,0.639484979
Puducherry,PONDICHERRY,Summer,Onion,2.25,27.75,12.33333333
Puducherry,PONDICHERRY,Summer,Other  Rabi pulses,9.2,8.6,0.934782609
Puducherry,PONDICHERRY,Summer,Paddy,3761,19406,5.159797926
Puducherry,PONDICHERRY,Summer,Ragi,20.5,47.375,2.31097561
Puducherry,PONDICHERRY,Summer,Rice,4481.416667,12862.75,2.870241925
Puducherry,PONDICHERRY,Summer,Sesamum,132.625,125.875,0.949104618
Puducherry,PONDICHERRY,Summer,Urad,49.875,38.625,0.77443609
Puducherry,PONDICHERRY,Whole Year,Banana,240.5714286,8191.285714,34.04928741
Puducherry,PONDICHERRY,Whole Year,Brinjal,87.5,1766.5,20.18857143
Puducherry,PONDICHERRY,Whole Year,Cashewnut,186.6666667,119,0.6375
Puducherry,PONDICHERRY,Whole Year,Coconut,1161.066667,15751400,13566.31833
Puducherry,PONDICHERRY,Whole Year,Dry chillies,9.333333333,26.5,2.839285714
Puducherry,PONDICHERRY,Whole Year,Mango,167,2541.5,15.21856287
Puducherry,PONDICHERRY,Whole Year,Onion,9.571428571,118.4285714,12.37313433
Puducherry,PONDICHERRY,Whole Year,Sugarcane,2122.857143,198880.5714,93.68532974
Puducherry,PONDICHERRY,Whole Year,Tapioca,418.4,13053,31.19741874
Puducherry,PONDICHERRY,Winter,Rice,6317.5,16501.5,2.612030075
Puducherry,YANAM,Autumn,Rice,325.5,1015,3.11827957
Puducherry,YANAM,Kharif,Coriander,2,1,0.5
Puducherry,YANAM,Kharif,Dry ginger,3,2,0.666666667
Puducherry,YANAM,Kharif,Mango,1,9,9
Puducherry,YANAM,Kharif,Moong(Green Gram),149,93,0.624161074
Puducherry,YANAM,Kharif,Other Kharif pulses,2,1,0.5
Puducherry,YANAM,Kharif,Paddy,323,1373,4.250773994
Puducherry,YANAM,Kharif,Ragi,1.333333333,2,1.5
Puducherry,YANAM,Kharif,Rice,422.4,1391.066667,3.293244949
Puducherry,YANAM,Kharif,Sesamum,1,1,1
Puducherry,YANAM,Kharif,Urad,21,11,0.523809524
Puducherry,YANAM,Rabi,Coriander,2.8,1.6,0.571428571
Puducherry,YANAM,Rabi,Moong(Green Gram),111.6428571,52.35714286,0.46896993
Puducherry,YANAM,Rabi,Other  Rabi pulses,3.6,2,0.555555556
Puducherry,YANAM,Rabi,Rice,235.9,1134.9,4.810936838
Puducherry,YANAM,Rabi,Urad,15.35714286,9,0.586046512
Puducherry,YANAM,Summer,Moong(Green Gram),79.71428571,48.57142857,0.609318996
Puducherry,YANAM,Summer,Urad,5.4,3.6,0.666666667
Puducherry,YANAM,Whole Year,Banana,2.5,62.5,25
Puducherry,YANAM,Whole Year,Coconut,299.4,3764066.667,12572.03295
Puducherry,YANAM,Whole Year,Coriander,2.6,1.8,0.692307692
Puducherry,YANAM,Whole Year,Dry chillies,1.333333333,2.666666667,2
Puducherry,YANAM,Whole Year,Mango,1,7.5,7.5
Puducherry,YANAM,Whole Year,Onion,1,1,1
Puducherry,YANAM,Winter,Rice,278,1238,4.45323741
Punjab,AMRITSAR,Kharif,Arhar/Tur,988.8888889,888.8888889,0.898876404
Punjab,AMRITSAR,Kharif,Bajra,1000,1000,1
Punjab,AMRITSAR,Kharif,Cotton(lint),1750,2500,1.428571429
Punjab,AMRITSAR,Kharif,Maize,3117.647059,8882.352941,2.849056604
Punjab,AMRITSAR,Kharif,Moong(Green Gram),2775,1950,0.702702703
Punjab,AMRITSAR,Kharif,Rice,250722.2222,729722.2222,2.910480833
Punjab,AMRITSAR,Kharif,Sesamum,5838.888889,1694.444444,0.29019981
Punjab,AMRITSAR,Kharif,Urad,768.75,368.75,0.479674797
Punjab,AMRITSAR,Rabi,Gram,590,390,0.661016949
Punjab,AMRITSAR,Rabi,Masoor,500,407.6923077,0.815384615
Punjab,AMRITSAR,Rabi,Other  Rabi pulses,300,300,1
Punjab,AMRITSAR,Rabi,Peas & beans (Pulses),971.4285714,1028.571429,1.058823529
Punjab,AMRITSAR,Rabi,Rapeseed &Mustard,2076.470588,2182.352941,1.050991501
Punjab,AMRITSAR,Rabi,Sunflower,1000,2000,2
Punjab,AMRITSAR,Rabi,Wheat,266000,1166055.556,4.383667502
Punjab,AMRITSAR,Whole Year,Cotton(lint),5000,2000,0.4
Punjab,AMRITSAR,Whole Year,Guar seed,300,300,1
Punjab,AMRITSAR,Whole Year,Moong(Green Gram),8400,5300,0.630952381
Punjab,AMRITSAR,Whole Year,Sugarcane,6807.357143,448642.8571,65.90558534
Punjab,BARNALA,Kharif,Arhar/Tur,437.5,425,0.971428571
Punjab,BARNALA,Kharif,Cotton(lint),10500,46500,4.428571429
Punjab,BARNALA,Kharif,Guar seed,167,200.3333333,1.199600798
Punjab,BARNALA,Kharif,Moong(Green Gram),1575,1725,1.095238095
Punjab,BARNALA,Kharif,Rice,104500,483500,4.626794258
Punjab,BARNALA,Rabi,Barley,1000,3325,3.325
Punjab,BARNALA,Rabi,Gram,1157.142857,1185.714286,1.024691358
Punjab,BARNALA,Rabi,Rapeseed &Mustard,1000,1216.666667,1.216666667
Punjab,BARNALA,Rabi,Wheat,114000,560750,4.918859649
Punjab,BARNALA,Whole Year,Guar seed,4300,3800,0.88372093
Punjab,BARNALA,Whole Year,Sugarcane,1000,88500,88.5
Punjab,BATHINDA,Kharif,Arhar/Tur,100,100,1
Punjab,BATHINDA,Kharif,Bajra,918.1818182,918.1818182,1
Punjab,BATHINDA,Kharif,Cotton(lint),149294.1176,512000,3.429472025
Punjab,BATHINDA,Kharif,Groundnut,415.3846154,384.6153846,0.925925926
Punjab,BATHINDA,Kharif,Guar seed,7124.142857,5647.142857,0.792676813
Punjab,BATHINDA,Kharif,Maize,1000,3000,3
Punjab,BATHINDA,Kharif,Moong(Green Gram),1717.647059,1094.117647,0.636986301
Punjab,BATHINDA,Kharif,Moth,100,100,1
Punjab,BATHINDA,Kharif,Rice,96944.44444,394277.7778,4.067048711
Punjab,BATHINDA,Kharif,Sesamum,450,151.6666667,0.337037037
Punjab,BATHINDA,Rabi,Barley,2555.555556,7855.555556,3.073913043
Punjab,BATHINDA,Rabi,Gram,1522.222222,1400,0.919708029
Punjab,BATHINDA,Rabi,Rapeseed &Mustard,4747.058824,5217.647059,1.09913259
Punjab,BATHINDA,Rabi,Wheat,247000,1074222.222,4.349077823
Punjab,BATHINDA,Whole Year,Cotton(lint),199000,286000,1.43718593
Punjab,BATHINDA,Whole Year,Guar seed,7857.142857,6242.857143,0.794545455
Punjab,BATHINDA,Whole Year,Moong(Green Gram),2400,1500,0.625
Punjab,BATHINDA,Whole Year,Sugarcane,1000,60000,60
Punjab,FARIDKOT,Kharif,Arhar/Tur,137.5,137.5,1
Punjab,FARIDKOT,Kharif,Bajra,1000,1000,1
Punjab,FARIDKOT,Kharif,Cotton(lint),19647.05882,61176.47059,3.113772455
Punjab,FARIDKOT,Kharif,Groundnut,350,357.1428571,1.020408163
Punjab,FARIDKOT,Kharif,Guar seed,501,515.4285714,1.028799544
Punjab,FARIDKOT,Kharif,Moong(Green Gram),1600,1123.529412,0.702205882
Punjab,FARIDKOT,Kharif,Rice,89500,346944.4444,3.87647424
Punjab,FARIDKOT,Kharif,Sesamum,133.3333333,35,0.2625
Punjab,FARIDKOT,Rabi,Barley,1000,3200,3.2
Punjab,FARIDKOT,Rabi,Gram,316.6666667,300,0.947368421
Punjab,FARIDKOT,Rabi,Rapeseed &Mustard,1011.111111,1244.444444,1.230769231
Punjab,FARIDKOT,Rabi,Wheat,111833.3333,504333.3333,4.509687034
Punjab,FARIDKOT,Whole Year,Cotton(lint),48000,35000,0.729166667
Punjab,FARIDKOT,Whole Year,Guar seed,550,400,0.727272727
Punjab,FARIDKOT,Whole Year,Moong(Green Gram),4300,2000,0.465116279
Punjab,FARIDKOT,Whole Year,Sugarcane,2444.444444,157555.5556,64.45454545
Punjab,FATEHGARH SAHIB,Kharif,Arhar/Tur,266.6666667,266.6666667,1
Punjab,FATEHGARH SAHIB,Kharif,Bajra,1500,1500,1
Punjab,FATEHGARH SAHIB,Kharif,Maize,1000,3266.666667,3.266666667
Punjab,FATEHGARH SAHIB,Kharif,Rice,84166.66667,348500,4.140594059
Punjab,FATEHGARH SAHIB,Rabi,Barley,1000,3150,3.15
Punjab,FATEHGARH SAHIB,Rabi,Gram,100,100,1
Punjab,FATEHGARH SAHIB,Rabi,Masoor,100,100,1
Punjab,FATEHGARH SAHIB,Rabi,Other  Rabi pulses,100,100,1
Punjab,FATEHGARH SAHIB,Rabi,Rapeseed &Mustard,930.7692308,1115.384615,1.198347107
Punjab,FATEHGARH SAHIB,Rabi,Sunflower,1000,2200,2.2
Punjab,FATEHGARH SAHIB,Rabi,Wheat,85111.11111,401888.8889,4.721932115
Punjab,FATEHGARH SAHIB,Whole Year,Guar seed,11700,10000,0.854700855
Punjab,FATEHGARH SAHIB,Whole Year,Sugarcane,3228.714286,238000,73.7135525
Punjab,FAZILKA,Kharif,Bajra,1000,1000,1
Punjab,FAZILKA,Kharif,Cotton(lint),102666.6667,284333.3333,2.769480519
Punjab,FAZILKA,Kharif,Guar seed,14350,13000,0.905923345
Punjab,FAZILKA,Kharif,Moong(Green Gram),2500,2000,0.8
Punjab,FAZILKA,Kharif,Rice,91333.33333,293666.6667,3.215328467
Punjab,FAZILKA,Rabi,Barley,2666.666667,10466.66667,3.925
Punjab,FAZILKA,Rabi,Gram,7100,8500,1.197183099
Punjab,FAZILKA,Rabi,Rapeseed &Mustard,5666.666667,7966.666667,1.405882353
Punjab,FAZILKA,Rabi,Wheat,208333.3333,974666.6667,4.6784
Punjab,FAZILKA,Whole Year,Sugarcane,500.5,77500,154.8451548
Punjab,FIROZEPUR,Kharif,Arhar/Tur,185.7142857,171.4285714,0.923076923
Punjab,FIROZEPUR,Kharif,Bajra,1000,1000,1
Punjab,FIROZEPUR,Kharif,Cotton(lint),106117.6471,338705.8824,3.191796009
Punjab,FIROZEPUR,Kharif,Groundnut,280,280,1
Punjab,FIROZEPUR,Kharif,Guar seed,2889,2252.6,0.779716165
Punjab,FIROZEPUR,Kharif,Jowar,100,100,1
Punjab,FIROZEPUR,Kharif,Moong(Green Gram),4252.941176,3117.647059,0.733056708
Punjab,FIROZEPUR,Kharif,Moth,200,125,0.625
Punjab,FIROZEPUR,Kharif,Rice,239222.2222,904500,3.781003251
Punjab,FIROZEPUR,Kharif,Sesamum,2711.111111,1188.888889,0.43852459
Punjab,FIROZEPUR,Rabi,Barley,4000,13714.28571,3.428571429
Punjab,FIROZEPUR,Rabi,Gram,4406.666667,4926.666667,1.118003026
Punjab,FIROZEPUR,Rabi,Masoor,1000,700,0.7
Punjab,FIROZEPUR,Rabi,Other  Rabi pulses,100,100,1
Punjab,FIROZEPUR,Rabi,Peas & beans (Pulses),550,525,0.954545455
Punjab,FIROZEPUR,Rabi,Rapeseed &Mustard,8540,10020,1.173302108
Punjab,FIROZEPUR,Rabi,Wheat,353444.4444,1557611.111,4.406947501
Punjab,FIROZEPUR,Whole Year,Cotton(lint),153000,209000,1.366013072
Punjab,FIROZEPUR,Whole Year,Guar seed,7766.666667,6066.666667,0.78111588
